,WaitTimeAvg,SpendTimeMoreThanSeven
0,0.03919082495491863,0.06868451688009314
1,0.04716624393657077,0.07674943566591422
2,0.04255851917415217,0.07042253521126761
3,0.022955884568046175,0.04853273137697517
4,0.027517964734150274,0.0418552036199095
5,0.033935351894505715,0.051535087719298246
6,0.030613526982029182,0.06404494382022471
7,0.04147656255424128,0.07675194660734148
8,0.06038240599020775,0.07916181606519208
9,0.050543172428669514,0.08253968253968254
10,0.01972881608988087,0.04609929078014184
11,0.04354608687797072,0.09613259668508287
12,0.026696972271090594,0.052338530066815145
13,0.03810161399673949,0.06935123042505593
14,0.06972457329605956,0.10907127429805616
15,0.051888849124593316,0.07101947308132875
16,0.05787745369251296,0.09566184649610679
17,0.06343377231020789,0.09836065573770492
18,0.055479095120102954,0.08849557522123894
19,0.014837133367184877,0.037209302325581395
20,0.023803147427414302,0.04740406320541761
21,0.06299119676759413,0.09555555555555556
22,0.03260586925489132,0.05747126436781609
23,0.038620258904439556,0.07243243243243243
24,0.042521545966003174,0.07709750566893424
25,0.062363708627509735,0.08379888268156424
26,0.02579942999424733,0.051643192488262914
27,0.03200246673994918,0.05704697986577181
28,0.030737394362326143,0.05821917808219178
29,0.05842289889855932,0.07639680729760548
30,0.028316197526830605,0.05128205128205128
31,0.041015196671013734,0.06492146596858639
32,0.022005175479062288,0.05239687848383501
33,0.037573669731950386,0.06493506493506493
34,0.08702105914681726,0.11026200873362445
35,0.04936964415432005,0.07862679955703211
36,0.034122374327320945,0.057483731019522775
37,0.02394010215700871,0.04279279279279279
38,0.052990133264511824,0.08066298342541436
39,0.07729874276794355,0.12280701754385964
40,0.025995819053917412,0.04864864864864865
41,0.05987721815086394,0.11045828437132785
42,0.07993740167628592,0.11135135135135135
43,0.027210119574793676,0.053469852104664393
44,0.04330258415957279,0.06666666666666667
45,0.038250288601114936,0.06981981981981981
46,0.053047191193610656,0.09555555555555556
47,0.009553008619975776,0.018648018648018648
48,0.04156220143170553,0.06792873051224944
49,0.02553056622495456,0.04938271604938271
50,0.06161587364191616,0.11604095563139932
51,0.05680401329560095,0.09314775160599571
52,0.032069771033110456,0.06862745098039216
53,0.06643677761249929,0.09914712153518124
54,0.06610180120606798,0.09122401847575058
55,0.02182530530967603,0.044543429844097995
56,0.021725127109042255,0.041666666666666664
57,0.04535515200337658,0.07776560788608981
58,0.02005008577002037,0.04932735426008968
59,0.07223508129970982,0.11602209944751381
60,0.05006687905255756,0.0891304347826087
61,0.05924429643676332,0.08873720136518772
62,0.017995072983687705,0.0425531914893617
63,0.060796300070648526,0.1046119235095613
64,0.045869856453634325,0.07727272727272727
65,0.032712398746493954,0.056291390728476824
66,0.09001598277095925,0.09574468085106383
67,0.031086866403232265,0.0568445475638051
68,0.04276458690477081,0.07019438444924406
69,0.04277520948588362,0.07142857142857142
70,0.05833113817397979,0.08765859284890427
71,0.034383435454970454,0.0659217877094972
72,0.03394966948687983,0.05045871559633028
73,0.06931126107683876,0.11063829787234042
74,0.056552411755347344,0.0836197021764032
75,0.023108643297130912,0.040948275862068964
76,0.045889706641726036,0.07563025210084033
77,0.0276446550470265,0.05510907003444317
78,0.027385058022044936,0.056647398843930635
79,0.04150885525620351,0.05764705882352941
80,0.025393759348114556,0.0498220640569395
81,0.03287567279864006,0.06606942889137737
82,0.04103471477707922,0.07589285714285714
83,0.01821087869233649,0.033642691415313224
84,0.03701609845758263,0.07317073170731707
85,0.05010081852824555,0.08932461873638345
86,0.03322348686653776,0.06277533039647577
87,0.031056140884479517,0.047225501770956316
88,0.029181541805260187,0.062076749435665914
89,0.039972147523246,0.05767138193688792
90,0.0323053912986058,0.0700985761226725
91,0.047809918437841825,0.07783783783783783
92,0.016554131515276245,0.03288672350791717
93,0.03427528247103844,0.06385281385281386
94,0.031771749183953285,0.0625
95,0.045529757817007604,0.07771428571428571
96,0.025009393014783977,0.04472477064220184
97,0.032309174398598595,0.05444444444444444
98,0.03529511953250068,0.05805038335158817
99,0.049562635416706365,0.0707182320441989
100,0.027515568107692533,0.04994686503719448
101,0.04317728323715597,0.06892382103990327
102,0.03192571886750867,0.05077262693156733
103,0.05015516751015873,0.06257110352673492
104,0.05890936272578332,0.08440797186400938
105,0.04365594801465447,0.07838745800671892
106,0.05649106492279122,0.09610983981693363
107,0.04009896798865709,0.05917159763313609
108,0.04687398598388046,0.09122006841505131
109,0.02348859861819361,0.046538024971623154
110,0.01874975546322981,0.04307334109429569
111,0.038314012199956504,0.05207100591715976
112,0.03547449252929398,0.05756207674943566
113,0.03931672707787679,0.06370875995449374
114,0.038273650833165675,0.05861664712778429
115,0.035288134134751466,0.06334841628959276
116,0.033368385538134225,0.07477678571428571
117,0.04656940039079285,0.08533916849015317
118,0.06236560505704685,0.10568181818181818
119,0.05865158579813142,0.07991120976692564
120,0.0563612797046963,0.09371554575523705
121,0.0585772755267572,0.1082529474812433
122,0.032375963192447364,0.05226480836236934
123,0.014146800885449258,0.02505446623093682
124,0.03414370535436737,0.05754614549402823
125,0.04038754459409581,0.07167235494880546
126,0.03064182844537377,0.05333333333333334
127,0.08385664789769652,0.08558030480656506
128,0.04356474925300171,0.07851690294438386
129,0.01885477314470601,0.03259604190919674
130,0.07098370453176495,0.11123595505617978
131,0.06874781087855195,0.1
132,0.057270244356015666,0.09111617312072894
133,0.037424998392473485,0.06696935300794551
134,0.06785423171852405,0.0984936268829664
135,0.03540898846177744,0.061155152887882216
136,0.06213771614982583,0.09891304347826087
137,0.05468873661739118,0.08798283261802575
138,0.039726190927979445,0.06828703703703703
139,0.037902602042032045,0.06038135593220339
140,0.03830483667913969,0.06896551724137931
141,0.03944666544983637,0.0717439293598234
142,0.021579747157586947,0.03976608187134503
143,0.03172437413642303,0.05090497737556561
144,0.06509223565879306,0.08980044345898004
145,0.05815010184420895,0.09038901601830664
146,0.038350413579545384,0.07596371882086168
147,0.026559399183664838,0.0594059405940594
148,0.04294483283637919,0.08314855875831485
149,0.04154242087832465,0.06990521327014218
150,0.031765106514004326,0.06758304696449026
151,0.032958890211744155,0.06385404789053592
152,0.028604666211222447,0.05707762557077625
153,0.040389085378521705,0.05176470588235294
154,0.036615553479762,0.0738569753810082
155,0.02771829776165132,0.04138702460850112
156,0.05784921491397568,0.07551487414187644
157,0.02580943382782801,0.043942992874109264
158,0.036125143047928375,0.05656350053361793
159,0.01799368907342418,0.038845726970033294
160,0.03070794359986449,0.051685393258426963
161,0.017844965531184497,0.025813692480359147
162,0.04075880577989662,0.07880133185349611
163,0.053465398641260806,0.08639308855291576
164,0.03828878876187201,0.0660377358490566
165,0.0516525464381963,0.0876803551609323
166,0.03664421466568952,0.07333333333333333
167,0.06763996864905554,0.11063372717508056
168,0.02358613318019798,0.05146198830409357
169,0.06239213080960392,0.09797979797979799
170,0.032207619973921915,0.05819477434679335
171,0.043206443983379264,0.07440811724915446
172,0.030633941386508833,0.05098493626882966
173,0.04173239230772988,0.07142857142857142
174,0.04920817760972058,0.07596371882086168
175,0.04019804162322417,0.08267270668176671
176,0.05122533837519038,0.09302325581395349
177,0.037106953900209,0.07224770642201835
178,0.029355828355471254,0.0473568281938326
179,0.024526920426380393,0.04953917050691244
180,0.041029402407688,0.07394766780432309
181,0.04334516019629867,0.07852193995381063
182,0.024743865258300694,0.04257767548906789
183,0.035841976216811344,0.056128293241695305
184,0.03329346234102511,0.057919621749408984
185,0.05918500376318154,0.10206297502714441
186,0.03753882890518892,0.05827505827505827
187,0.04469035424595466,0.07166853303471445
188,0.03709599618896843,0.07386990077177508
189,0.048895141318627565,0.07357859531772576
190,0.024483466780739038,0.047953216374269005
191,0.03147726590582982,0.06698564593301436
192,0.017103807833122785,0.030495552731893267
193,0.046690642388121505,0.07093821510297482
194,0.059075115992345634,0.07592190889370933
195,0.025871498566472747,0.046137339055793994
196,0.033645694059417204,0.06299212598425197
197,0.04152563151453845,0.06896551724137931
198,0.044403621371573436,0.07549234135667396
199,0.038026588269604165,0.0671067106710671
200,0.04416660507814516,0.08849557522123894
201,0.034859464231924285,0.05875706214689266
202,0.047361663129042365,0.07407407407407407
203,0.06179482426534831,0.1094257854821235
204,0.014995127573039327,0.03294117647058824
205,0.049569662756441146,0.08695652173913043
206,0.07250380437325915,0.10561056105610561
207,0.07370528855061399,0.10233592880978866
208,0.06291982481159483,0.09271523178807947
209,0.019328380658016897,0.040229885057471264
210,0.02693136314829372,0.055819477434679333
211,0.02731848613168336,0.04983388704318937
212,0.028670527940962035,0.059665871121718374
213,0.03797929021951528,0.06696428571428571
214,0.03182055804242774,0.05384615384615385
215,0.06501138104587913,0.09244644870349493
216,0.024022964555091297,0.04883720930232558
217,0.03968705201745227,0.0677382319173364
218,0.032425215134148706,0.05744431418522861
219,0.032632321384507945,0.06728538283062645
220,0.042196196692155415,0.08278867102396514
221,0.017845106428799898,0.03423848878394333
222,0.042418434636546,0.07049891540130152
223,0.049276277615667205,0.07874015748031496
224,0.053020814729841236,0.08257918552036199
225,0.04220351928528373,0.07727797001153403
226,0.050376265734439284,0.06808035714285714
227,0.03542582062201939,0.06257110352673492
228,0.0633754001475365,0.09827213822894168
229,0.02660127248719089,0.05916473317865429
230,0.024235157805720536,0.05454545454545454
231,0.04250950329618922,0.06727480045610035
232,0.042349761819468715,0.07317073170731707
233,0.033114569752356986,0.05915178571428571
234,0.06257930239147999,0.08551881413911061
235,0.017603899844715897,0.04009163802978236
236,0.04176665298293587,0.07173913043478261
237,0.0574013478523206,0.08123569794050343
238,0.015916526993031643,0.036904761904761905
239,0.05482716504751094,0.08296460176991151
240,0.023916956382415682,0.04550625711035267
241,0.0377849913503826,0.06549707602339182
242,0.05830858732354574,0.067816091954023
243,0.050470705813354576,0.08503767491926803
244,0.036251478959873816,0.05970149253731343
245,0.02830770166859741,0.04838709677419355
246,0.024599185758500338,0.04143337066069429
